time,open,high,low,close,ATVV,Plot
1738796760,2867.207,2867.387,2866.185,2866.77,329.45,341.32500000000016
1738796820,2866.847,2867.057,2866.075,2866.84,317.35,338.3500000000002
1738796880,2866.84,2867.017,2866.268,2866.86,310.05,335.46000000000015
1738796940,2866.88,2867.057,2866.245,2867.007,300.05,332.16000000000014
1738797000,2866.97,2867.147,2866.145,2866.32,293.7,326.9250000000001
1738797060,2866.38,2866.54,2865.785,2866.19,277.15,319.3650000000001
1738797120,2866.37,2866.37,2865.795,2866.27,265.05,311.35500000000013
1738797180,2865.815,2866.52,2865.775,2866.38,265.1,303.94500000000005
1738797240,2866.19,2866.49,2865.825,2866.48,253.8,295.09000000000003
1738797300,2866.48,2866.48,2866.015,2866.247,252,286.37000000000006
1738797360,2866.251,2866.83,2866.165,2866.41,256.65,279.0900000000001
1738797420,2866.49,2866.75,2866.275,2866.67,256.35,272.99000000000007
1738797480,2866.67,2866.86,2866.295,2866.68,254.3,267.4150000000001
1738797540,2866.68,2866.79,2866.255,2866.56,259.4,263.3500000000001
1738797600,2866.55,2866.92,2866.435,2866.82,244.95,258.4750000000001
1738797660,2866.79,2867.69,2866.505,2867.657,239.05,254.66500000000013
1738797720,2867.435,2867.69,2866.505,2867.4,271.2,255.28000000000011
1738797780,2867.4,2868.091,2867.105,2867.87,295.8,258.3500000000001
1738797840,2867.87,2868.16,2867.54,2868.01,300.15,262.9850000000001
1738797900,2867.92,2868.372,2867.851,2868.28,306.1,268.3950000000001
1738797960,2868.28,2868.42,2868.065,2868.29,312.9,274.0200000000001
1738798020,2868.23,2868.37,2867.875,2867.955,325.15,280.9000000000001
1738798080,2868.08,2868.67,2867.875,2868.55,344.5,289.92000000000013
1738798140,2868.55,2868.67,2868.305,2868.58,350.5,299.0300000000001
1738798200,2868.49,2868.71,2868.115,2868.65,363.85,310.92000000000013
1738798260,2868.617,2868.8,2868.345,2868.56,368.7,323.8850000000001
1738798320,2868.6,2868.91,2868.395,2868.697,376.3,334.3950000000001
1738798380,2868.73,2868.905,2868.295,2868.74,370.8,341.8950000000001
1738798440,2868.74,2868.76,2867.835,2868.02,371.2,349.0000000000001
1738798500,2868.02,2868.09,2867.365,2867.67,369.25,355.31500000000017
1738798560,2867.595,2867.847,2867.405,2867.74,360.6,360.08500000000015
1738798620,2867.74,2867.77,2867.395,2867.59,356.45,363.21500000000015
1738798680,2867.467,2867.79,2867.315,2867.75,356.7,364.4350000000002
1738798740,2867.677,2868.09,2867.605,2868.03,355,364.88500000000016
